county,state,population_x,lat,lon,lat_gmap,lon_gmap,total_panel_area,number_of_solar_system_per_person,average_household_income,per_capita_income,median_household_income,housing_unit_median_value,daily_solar_radiation,electricity_price_residential,electricity_price_commercial,electricity_price_industrial,incentive_count_residential,incentive_count_nonresidential,population_y,education_high_school_graduate_rate,voting_2016_dem_percentage
Warren County,in,8367,40.34,-87.32050000000002,40.319245,-87.3413599,0.0,0.0,69290.57925683758,27801.5,56545.0,106300.0,3.88,11.57,9.78,6.86,13,22,4183.5,0.44175024450000006,0.214085226
Warren County,ky,98135,36.96063157894737,-86.44205263157896,36.98860429999999,-86.49965460000001,4987.92173957,0.0008661537677688898,63658.08427181037,24146.263157894737,48021.78947368421,149063.15789473685,4.06736842105263,10.240000000000002,9.44,5.480000000000002,13,25,5165.0,0.2844590773157895,0.35042134800000013
Warren County,mo,23691,38.765,-91.11766666666664,38.731328399999995,-91.135302,1315.432133474,0.00042210121987252544,64162.59701918788,23671.0,53220.333333333336,153533.33333333334,4.11,11.21,9.16,6.44,18,28,7897.0,0.3575941833333333,0.248319168
Warren County,ms,38411,32.3278,-90.866,32.3989469,-90.79132270000001,3116.6570647200006,0.0007549920595662701,53658.541168584256,20752.0,38325.5,94590.0,4.406,11.269999999999998,10.549999999999999,6.5600000000000005,10,18,3841.1,0.3163346502,0.46579537399999993
Warren County,nc,20468,36.40450000000001,-78.08833333333334,36.4352131,-78.0195387,17818.1526333,0.0006839945280437756,46684.582426031855,22273.333333333332,36411.166666666664,135416.66666666666,4.185,11.28,8.730000000000002,6.509999999999999,29,33,3411.3333333333335,0.34738828983333336,0.6586980139999999
Warren County,nj,83503,40.767444444444436,-75.05288888888889,40.8841854,-74.92087719999998,137805.41933064,0.0033052704693244555,86775.93870047052,32356.333333333332,68893.22222222222,232822.22222222222,3.757222222222221,15.809999999999999,12.789999999999996,10.639999999999995,21,27,4639.055555555556,0.3570861553333334,0.35074935
Warren County,ny,65180,43.419,-73.72952631578947,43.6078891,-73.74778570000001,21764.338223590003,0.0028843203436637005,72297.03763319532,30352.947368421053,55741.47368421053,195894.73684210525,3.5568421052631587,18.540000000000003,15.309999999999999,6.310000000000001,28,36,3430.5263157894738,0.34004997594736847,0.4122896110000001
Warren County,oh,170969,39.43925925925927,-84.24048148148148,39.4241422,-84.1857115,10258.395066690004,0.0006141464242055577,96965.47286223684,32312.777777777777,72486.4074074074,178992.59259259258,3.799999999999998,12.800000000000004,10.069999999999995,7.0200000000000005,17,29,6332.185185185185,0.2969175038888889,0.2891452379999999
Warren County,pa,35582,41.840090909090904,-79.20745454545455,41.8143331,-79.29021329999998,0.0,0.0,56732.604773851665,24649.727272727272,44126.181818181816,92418.18181818182,3.5900000000000007,13.640000000000002,9.599999999999998,7.200000000000002,17,31,3234.7272727272725,0.46466436363636365,0.273944621
Warren County,tn,40015,35.687222222222225,-85.78644444444446,35.7115652,-85.80766,4195.413723170001,0.0010246157690865926,50376.80986193078,20309.666666666668,35960.22222222222,95677.77777777778,4.079999999999999,10.299999999999999,10.159999999999998,6.170000000000001,10,19,4446.111111111111,0.4283200403333333,0.26059712499999993
Warren County,va,35688,38.91685714285715,-78.19785714285716,38.933174900000004,-78.24761459999998,795.9611797100001,0.00025218560860793546,77060.03716819294,29971.714285714286,63245.57142857143,214757.14285714287,3.8799999999999994,11.370000000000001,8.21,6.950000000000001,19,16,5098.285714285715,0.3713093887142857,0.290315328
Warrick County,in,60995,38.03000000000001,-87.34172727272725,38.073670299999996,-87.2618328,2785.23065791,0.0012951881301746045,79694.64647825921,29109.272727272728,61842.72727272727,138563.63636363635,4.009090909090909,11.569999999999999,9.78,6.86,13,22,5545.0,0.35189066663636365,0.30686615599999995
Wasatch County,ut,26661,40.45525,-111.39125,40.362941799999994,-110.99835149999998,744.0015392099999,0.0008626833202055437,81564.41602599339,25482.5,65993.25,308825.0,4.7,10.88,8.62,6.17,19,26,6665.25,0.211832909,0.252722772
Wasco County,or,22928,45.53628571428571,-121.18585714285715,45.060005100000005,-121.2375122,1616.52949111,0.002006280530355897,57317.316929754445,23462.428571428572,46110.28571428572,183342.85714285713,3.93,10.659999999999998,8.799999999999999,5.97,43,47,3275.4285714285716,0.2828287987142857,0.41187450000000003
Waseca County,mn,19076,44.0586,-93.5658,43.961388,-93.6623239,257.54341986000003,0.00020968756552736424,67637.3865552768,26988.0,55689.6,143960.0,3.754,12.12,9.44,7.019999999999999,34,39,3815.2,0.3563561924,0.296273097
Washakie County,wy,8400,43.986999999999995,-107.93766666666666,43.83478289999999,-107.70376259999999,71.63721203,0.0004761904761904762,64667.98033106905,27009.666666666668,48126.666666666664,170833.33333333334,4.196666666666666,10.97,9.12,6.760000000000001,10,14,2800.0,0.2944365836666667,0.14320323
Washburn County,wi,15700,45.87900000000001,-91.8138,45.965718599999995,-91.8148946,409.3111006,0.0007643312101910828,56698.78015285414,25716.8,43783.4,143500.0,3.6300000000000003,14.11,10.89,7.58,20,28,3140.0,0.3884236576,0.362402031
Washington County,al,14590,31.45075,-88.16425000000002,31.3422346,-88.24611829999998,708.1329352769998,0.0008224811514736121,51332.98167489856,20400.0,42470.75,85625.0,4.47,11.7,10.83,6.03,9,19,3647.5,0.44665933975000005,0.278615167
Washington County,ar,151617,36.07521739130435,-94.18152173913042,35.9307703,-94.1513764,6785.594210849,0.0006001965478805147,64859.91954298554,25192.739130434784,46513.86956521739,155995.65217391305,4.27869565217391,9.819999999999995,8.319999999999995,6.230000000000001,8,16,6592.04347826087,0.27985335634782604,0.413240695
Washington County,co,4795,40.096,-103.2525,40.063745000000004,-102.989615,89.90831025,0.0006256517205422315,59312.227670967666,25142.0,45083.5,116200.0,4.52,12.12,9.88,7.4,43,50,2397.5,0.34335959650000003,0.106720827
Washington County,fl,24629,30.657285714285717,-85.61842857142858,30.548737,-85.684578,167.93157004,0.00024361525031466969,49022.916328216736,19014.285714285714,38238.57142857143,86185.71428571429,4.57,11.58,9.5,8.22,41,31,3518.4285714285716,0.4056152427142857,0.202889447
Washington County,ga,20785,32.9716,-82.7996,32.962702,-82.82097399999998,1041.6268207800001,0.0006254510464277123,50103.15538720135,19003.2,37537.8,85440.0,4.433999999999999,11.54,9.89,5.87,19,22,4157.0,0.4030742518,0.497150321
Washington County,ia,12254,41.30666666666667,-91.73133333333334,41.3477966,-91.75388170000001,3413.5844627999995,0.003590664272890485,65025.85068774278,26928.666666666668,49303.333333333336,107300.0,3.89,11.63,8.92,5.900000000000001,18,26,4084.6666666666665,0.36551536399999995,0.363821138
Washington County,id,10025,44.40766666666667,-116.838,44.365871500000004,-116.75486070000001,290.90842325,0.0004987531172069825,44914.90893809876,19619.0,34833.666666666664,131333.33333333334,4.293333333333333,9.93,7.8,6.599999999999999,14,19,3341.6666666666665,0.3472086383333333,0.174225415
Washington County,il,14457,38.36275,-89.41275,38.3988869,-89.3226954,498.921266017,0.0009683890157017362,68257.32580359688,28595.5,53302.75,106250.0,4.06,12.5,9.02,6.67,18,28,3614.25,0.34749069199999993,0.196041215
Washington County,in,27930,38.59483333333333,-86.09649999999998,38.674474700000005,-86.17517590000001,67.24615355,0.00014321518080916577,52673.99969522449,20181.666666666668,42068.333333333336,102833.33333333333,3.933333333333333,11.57,9.78,6.86,13,22,4655.0,0.45985089199999996,0.23259507599999998
Washington County,ks,5686,39.7975,-97.087,39.84133189999999,-97.17902600000001,0.0,0.0,54290.88235400281,23509.5,44417.0,68650.0,4.27,12.34,10.1,7.61,12,18,2843.0,0.37806430550000003,0.141202839
Washington County,ky,9068,37.73,-85.18949999999998,37.751614200000006,-85.14793639999998,183.2338813,0.00022055580061755624,50341.128387437144,20337.5,42177.5,102950.0,3.98,10.24,9.44,5.48,13,25,4534.0,0.4380358105,0.252624088
Washington County,md,113692,39.6192,-77.74208,39.641762,-77.719993,61498.40616189999,0.001574429159483517,71575.493854651,26882.8,54717.44,187884.0,3.806400000000001,13.819999999999995,11.0,8.53,28,39,4547.68,0.39468910131999996,0.3160329979999999
Washington County,me,22881,44.876222222222225,-67.432,44.98493149999999,-67.6776835,163.96821857,8.740876709934006e-05,48969.56244674184,22028.333333333332,38400.555555555555,105566.66666666667,3.5944444444444446,15.610000000000001,12.47,9.049999999999999,15,20,2542.3333333333335,0.38286013322222223,0.38396038399999993
Washington County,mn,177683,44.99791176470589,-92.91947058823528,44.8896877,-92.8577105,23158.393924345004,0.001041180079129686,102764.64629788883,37469.294117647056,80726.5294117647,246691.17647058822,3.72529411764706,12.120000000000003,9.44,7.020000000000003,34,39,5225.970588235294,0.23404982385294112,0.4696484949999999
Washington County,mo,25048,37.9574,-90.8074,37.890756599999996,-90.8294002,33.946192470999996,0.00015969338869370808,46650.17188263653,17768.2,35044.0,81280.0,4.109999999999999,11.21,9.16,6.44,18,28,5009.6,0.4164943204,0.20756546999999997
Washington County,ms,45746,33.360055555555554,-90.99811111111113,33.300146600000005,-90.9438468,4230.01023184,0.0007432343811480785,42743.209986431815,16102.166666666666,28607.38888888889,68511.11111111111,4.329999999999999,11.270000000000003,10.550000000000002,6.560000000000001,10,18,2541.4444444444443,0.30038084983333335,0.6757943859999999
Washington County,nc,12668,35.83566666666667,-76.61900000000001,35.812033299999996,-76.5950555,28.05580754,7.893905904641616e-05,46370.878492093456,22209.0,35966.0,81766.66666666667,4.24,11.28,8.73,6.510000000000001,29,33,4222.666666666667,0.39305991300000004,0.570727719
Washington County,ne,12879,41.51866666666667,-96.13366666666668,41.5541889,-96.19513200000002,309.72370693,0.0006211662396148769,74110.26861115538,30995.333333333332,67468.0,188933.33333333334,4.04,10.6,8.67,7.59,14,21,4293.0,0.32102670966666663,0.246220711
Washington County,ny,62700,43.27194117647059,-73.44935294117647,43.251947200000004,-73.37086959999998,3597.05598733,0.0012121212121212121,62054.093391630944,25747.470588235294,52974.35294117647,149164.70588235295,3.560000000000001,18.54,15.309999999999999,6.310000000000001,28,36,3688.235294117647,0.3958088019999999,0.3677514400000001
Washington County,oh,50727,39.42328571428572,-81.49907142857144,39.462639700000004,-81.47183869999998,777.4409040940002,0.0003351272497880813,58528.79622260985,24343.928571428572,44101.642857142855,111742.85714285714,3.7800000000000007,12.8,10.069999999999997,7.019999999999997,17,29,3623.3571428571427,0.4102343587142857,0.27045391799999996
Washington County,ok,47446,36.72781818181818,-95.94145454545456,36.6770984,-95.940971,2301.9472168700004,0.0006744509547696329,69993.53340376554,27136.18181818182,49060.09090909091,105227.27272727272,4.3500000000000005,10.14,7.6800000000000015,5.3500000000000005,8,19,4313.272727272727,0.34315677918181814,0.22726044699999995
Washington County,or,492372,45.49029347826087,-122.87755434782605,45.5469616,-123.1386021,122383.94052547003,0.00591625843874144,85442.1105394061,32133.206521739132,68493.10869565218,290327.17391304346,3.5500000000000056,10.659999999999991,8.799999999999988,5.970000000000014,43,47,5351.869565217391,0.19530381900000005,0.5939560580000014
Washington County,pa,180729,40.19829411764706,-80.12617647058823,40.1367719,-80.1875065,5195.7429126100005,0.0006584444112455666,74398.11297204939,28459.098039215685,54786.03921568627,135923.5294117647,3.694901960784313,13.639999999999992,9.600000000000009,7.199999999999993,17,31,3543.705882352941,0.4150359933921568,0.3552117179999998
Washington County,ri,96473,41.45218181818183,-71.58986363636362,41.45681130000001,-71.66733520000001,36294.961506240004,0.0021871404434401333,92593.53014551481,40277.318181818184,73760.72727272728,374622.7272727273,3.810000000000001,19.290000000000006,15.779999999999994,13.759999999999996,21,26,4385.136363636364,0.22525918259090913,0.5223036160000002
Washington County,tn,107601,36.3156,-82.42060000000002,36.3321016,-82.51858370000001,3548.7209714010005,0.0007156067322794398,60172.523006078285,25232.6,40873.95,136715.0,4.0,10.300000000000002,10.159999999999998,6.170000000000001,10,19,5380.05,0.3056151905500001,0.263160025
Washington County,tx,34236,30.182,-96.39066666666666,30.2352956,-96.365157,829.58144327,0.0003212992171982708,64789.57885090636,24537.833333333332,50458.833333333336,145200.0,4.54,11.56,8.15,5.59,47,54,5706.0,0.31563728750000003,0.22926697
Washington County,ut,141836,37.14444999999999,-113.5404,37.3224877,-113.4776098,21476.237759400003,0.0037085084181731013,66276.73410820075,21908.25,50000.6,203795.0,5.040000000000002,10.879999999999997,8.620000000000001,6.170000000000001,19,26,7091.8,0.24553853789999996,0.166678262
Washington County,va,48680,36.708272727272735,-81.95127272727272,36.7678354,-81.9534815,1492.27644482,0.0004724732949876746,59680.19074180814,26182.090909090908,44114.90909090909,134772.72727272726,3.9872727272727273,11.370000000000003,8.210000000000003,6.950000000000002,19,16,4425.454545454545,0.32771388036363636,0.21574956299999998
Washington County,vt,59132,44.24815789473684,-72.60657894736842,44.19866629999999,-72.69725290000001,9228.63936467,0.0017925996076574443,72715.9796994854,32350.105263157893,61052.68421052631,232252.63157894736,3.4699999999999998,17.089999999999996,14.539999999999997,10.270000000000001,21,28,3112.2105263157896,0.26756180236842103,0.6489146370000002
Washington County,wi,111388,43.35673913043478,-88.21126086956522,43.3932586,-88.24611829999998,4263.80910158,0.0006104786871117176,84548.38907139144,33634.34782608696,70080.60869565218,215556.52173913043,3.7299999999999995,14.110000000000007,10.889999999999993,7.580000000000003,20,28,4842.95652173913,0.3067489943913044,0.2735094299999999
Washington Parish,la,33251,30.834,-89.96212500000001,30.80392599999999,-90.0746767,1910.1044565999998,0.001744308441851373,44579.81351826201,16793.5,28994.625,76550.0,4.422499999999999,9.33,8.659999999999998,5.41,16,17,4156.375,0.404641644375,0.305552572
Washita County,ok,9348,35.309666666666665,-98.962,35.3234027,-98.9245343,379.45454118,0.0006418485237483953,64921.312520068466,25780.333333333332,50352.333333333336,80833.33333333333,4.693333333333333,10.14,7.68,5.349999999999999,8,19,3116.0,0.37619954966666663,0.127052723
Washoe County,nv,304583,39.528232876712316,-119.7984109589041,40.560838700000005,-119.60354950000001,72960.01978734002,0.0045209351802300195,72197.33007231222,29845.260273972603,60209.58904109589,224752.05479452055,5.017808219178079,12.759999999999993,9.25,6.75,18,27,4172.369863013699,0.23683093334246577,0.46364235800000053
Washtenaw County,mi,309174,42.254348837209314,-83.72545348837211,42.307649299999994,-83.8473015,23051.300779038997,0.0010544224287941419,89268.35783945916,35620.86046511628,68447.43023255814,220813.9534883721,3.6741860465116267,14.419999999999996,10.549999999999985,7.019999999999991,15,30,3595.046511627907,0.15186127302325583,0.6838905780000014
Watauga County,nc,44650,36.214,-81.6845,36.194182500000004,-81.73494199999998,895.0800280829999,0.0004927211646136618,51272.59571390527,23409.2,36565.4,245540.0,3.9799999999999995,11.28,8.730000000000002,6.51,29,33,4465.0,0.1838391968,0.4850012169999999
Watonwan County,mn,11054,44.00366666666667,-94.619,43.932309100000005,-94.47997600000001,132.35620623,0.0003618599601954044,62843.35069849285,26782.333333333332,52434.666666666664,92966.66666666667,3.796666666666667,12.12,9.44,7.02,34,39,3684.6666666666665,0.401668521,0.364916516
Waukesha County,wi,295414,43.0345606060606,-88.24006060606062,43.0072599,-88.32393090000002,18203.728983405003,0.0009105864989472401,97129.90954273118,38311.42424242424,77785.01515151515,250966.66666666666,3.7439393939393897,14.11000000000001,10.88999999999999,7.579999999999996,20,28,4475.969696969697,0.24957818281818184,0.33951636100000016
Waupaca County,wi,52125,44.44425,-88.95699999999998,44.4705941,-89.0179332,1417.3796967800001,0.0007482014388489208,64590.29715747991,27336.5,52454.916666666664,144500.0,3.706666666666667,14.11,10.89,7.579999999999999,20,28,4343.75,0.4367534198333333,0.3257228039999999
Waushara County,wi,24321,44.100571428571435,-89.22485714285715,44.131312799999996,-89.20867729999998,165.944221936,0.00016446692159039514,57700.39333050328,24701.428571428572,46169.0,138257.14285714287,3.6999999999999997,14.11,10.89,7.579999999999999,20,28,3474.4285714285716,0.4222614458571428,0.3178663990000001
Wayne County,ga,30046,31.590666666666664,-81.92416666666666,31.5092107,-81.909826,986.9984038599999,0.00043266990614391267,51375.9671010231,18507.5,39571.166666666664,96683.33333333333,4.495000000000001,11.54,9.89,5.87,19,22,5007.666666666667,0.42336892733333337,0.19651118
Wayne County,ia,3994,40.6955,-93.3535,40.6677356,-93.3388917,0.0,0.0,52292.43339670005,21735.5,42700.0,66600.0,4.03,11.63,8.92,5.9,18,26,1997.0,0.4551573075,0.246148579
Wayne County,il,16555,38.4042,-88.4132,38.3899815,-88.4016041,60.96589237,0.00012080942313500453,55994.27694013591,23996.4,44472.0,75580.0,4.02,12.5,9.02,6.67,18,28,3311.0,0.34401846760000004,0.126937984
Wayne County,in,67866,39.84635294117646,-84.95982352941176,39.831882,-84.98175400000001,6000.844517950001,0.0006630713464768809,53671.04020615286,22055.41176470588,40907.05882352941,91935.29411764706,3.8047058823529407,11.569999999999997,9.78,6.86,13,22,3992.1176470588234,0.39469744329411766,0.325395894
Wayne County,ky,15775,36.792,-84.85024999999997,36.7571907,-84.8567932,91.69030129999997,0.00025356576862123613,34998.227408372746,14700.25,26040.75,69800.0,3.99,10.24,9.44,5.48,13,25,3943.75,0.357815828,0.179143716
